,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,behavior_type
1408,0.9554384236453202,0.0394088669950738,203.0,11638,0,1.0,1.0,8.0,0,1
1409,0.0862857142857142,0.7142857142857143,7.0,37,0,1.0,1.0,5.0,0,1
1410,0.0061666666666666,1.0,6.0,3,0,6.0,1.0,6.0,0,1
1411,1.2478695652173912,0.4347826086956521,23.0,1723,0,1.0,1.0,10.0,0,1
1412,10.622814285714286,0.4428571428571428,70.0,44616,0,2.0,1.0,31.0,0,1
1413,0.013,0.6666666666666666,3.0,3,0,3.0,1.0,2.0,0,1
1414,0.0267692307692307,0.8461538461538461,13.0,21,0,1.0,1.0,11.0,0,1
1415,2.401046511627907,0.4883720930232558,43.0,6195,0,1.0,1.0,21.0,0,1
1416,2.80584375,0.34375,32.0,5388,0,1.0,1.0,11.0,0,1
1417,0.1085999999999999,0.8,10.0,66,0,1.0,1.0,8.0,0,1
1418,0.276,0.95,20.0,332,0,1.0,1.0,19.0,0,1
1419,14.95428801843318,0.1612903225806451,217.0,194705,0,2.0,1.0,35.0,0,1
1420,18.50438888888889,0.6944444444444444,36.0,39970,0,2.0,1.0,25.0,0,1
1421,9.409253968253967,0.2698412698412698,63.0,35567,0,3.0,1.0,17.0,0,1
1422,350.37940000000003,0.8,5.0,105114,0,1.0,1.0,4.0,0,1
1423,0.9006610169491526,0.3135593220338983,118.0,6377,0,1.0,1.0,37.0,0,1
1424,435.4288,1.0,5.0,130629,0,1.0,1.0,5.0,0,1
1425,3.292046511627907,0.7674418604651163,43.0,8494,0,1.0,1.0,33.0,0,1
1426,0.0031666666666666,0.8333333333333334,6.0,2,0,6.0,1.0,5.0,0,1
1427,22.307375,0.5,8.0,10708,0,2.0,1.0,4.0,0,1
1428,47.56761904761905,0.238095238095238,42.0,119871,0,1.0,1.0,10.0,0,1
1429,2.0573333333333337,1.0,3.0,371,0,1.0,1.0,3.0,0,1
1430,0.006375,0.25,2.6666666666666665,4,0,4.0,3.0,2.0,0,1
1431,0.0017272727272727,0.6363636363636364,11.0,2,0,11.0,1.0,7.0,0,1
1432,49.50761538461538,0.3076923076923077,13.0,38616,0,1.0,1.0,4.0,0,1
1433,20.890454545454546,0.4545454545454545,22.0,27576,0,1.0,1.0,10.0,0,1
1434,3.04525,0.5,4.0,731,0,1.0,1.0,2.0,0,1
1435,16.812545454545457,0.5454545454545454,22.0,22193,2,1.0,1.0,12.0,0,1
1436,26.166125,0.625,8.0,12560,0,1.0,1.0,5.0,0,1
1437,0.6795,0.5,8.0,327,0,1.0,1.0,4.0,0,1
1438,1.1621803278688525,0.3278688524590163,61.0,4254,0,1.0,1.0,20.0,0,1
1439,6.521710526315789,0.6052631578947368,38.0,14870,2,1.0,1.0,23.0,0,1
1440,42.425666666666665,0.6666666666666666,9.0,22910,0,1.0,1.0,6.0,0,1
1441,0.122484375,0.59375,32.0,236,0,1.0,1.0,19.0,0,1
1442,2.320769230769231,0.7692307692307693,13.0,1811,0,1.0,1.0,10.0,0,1
1443,0.7681666666666667,0.5833333333333334,12.0,554,0,1.0,1.0,7.0,0,1
1444,0.01175,0.5,2.0,3,0,2.0,2.0,2.0,0,1
1445,1.4172352941176471,0.6176470588235294,34.0,2892,2,1.0,1.0,21.0,0,1
1446,1.8828387096774195,0.216589861751152,217.0,24515,0,2.0,1.0,47.0,0,1
1447,1.0984883720930232,0.3953488372093023,86.0,5669,0,1.0,1.0,34.0,0,1
1448,0.039090909090909,0.9090909090909092,22.0,52,0,1.0,1.0,20.0,0,1
1449,1.125662162162162,0.4594594594594595,37.0,2499,0,2.0,1.0,17.0,0,1
1450,13.992655172413793,0.2586206896551724,58.0,48695,0,1.0,1.0,15.0,0,1
1451,0.1087692307692307,0.7692307692307693,13.0,85,0,1.0,1.0,10.0,0,1
1452,1.5838928571428572,0.1428571428571428,140.0,13305,0,1.0,1.0,20.0,0,1
1453,44.306,0.6,5.0,13292,0,1.0,1.0,3.0,0,1
1454,0.0365,0.4,10.0,22,0,1.0,1.0,4.0,0,1
1455,0.1083355481727574,0.0564784053156146,301.0,1957,0,1.0,1.0,17.0,0,1
1456,0.1711818181818181,0.9090909090909092,11.0,113,0,1.0,1.0,10.0,0,1
1457,1.911,0.4473684210526316,38.0,4358,0,1.0,1.0,17.0,0,1
1458,5.690926829268292,0.2357723577235772,123.0,42000,0,1.0,1.0,29.0,0,1
1459,0.0038039906103286,0.0892018779342723,23.666666666666668,98,0,56.0,18.0,38.0,0,1
1460,25.82076923076923,0.9230769230769232,13.0,20141,0,1.0,1.0,12.0,0,1
1461,6.5835,1.0,4.0,1581,0,1.0,1.0,4.0,0,1
1462,6.5835,1.0,4.0,1581,0,1.0,1.0,4.0,0,1
1463,6.5835,1.0,4.0,1581,0,1.0,1.0,4.0,0,1
1464,6.5835,1.0,4.0,1581,0,1.0,1.0,4.0,0,1
1465,2.169,0.625,8.0,1042,0,1.0,1.0,5.0,0,1
1466,0.2191999999999999,0.8,5.0,66,0,1.0,1.0,4.0,0,1
1467,4.088333333333334,0.6666666666666666,9.0,2208,0,2.0,1.0,6.0,0,1
1468,9.774181818181818,0.4545454545454545,11.0,6451,0,1.0,1.0,5.0,0,1
1469,5.24125,0.75,4.0,1258,0,1.0,1.0,3.0,0,1
1470,7.639563218390805,0.1379310344827586,87.0,39879,0,1.0,1.0,12.0,0,1
1471,53.30116666666667,0.5277777777777778,36.0,115131,0,1.0,1.0,19.0,0,1
1472,9.092325301204818,0.3975903614457831,83.0,45280,0,1.0,1.0,33.0,0,1
1473,2.6176511627906973,0.2558139534883721,86.0,13508,0,1.0,1.0,22.0,0,1
1474,8.275016393442623,0.4754098360655737,61.0,30287,0,1.0,1.0,29.0,0,1
1475,0.005,1.0,3.0,1,0,3.0,1.0,3.0,0,1
1476,17.984636363636366,0.4545454545454545,11.0,11870,2,1.0,1.0,5.0,0,1
1477,1.9068387096774195,0.4731182795698925,93.0,10641,0,1.0,1.0,44.0,0,1
1478,6.4995,0.9,10.0,3900,0,1.0,1.0,9.0,0,1
1479,31.514245614035087,0.2280701754385964,114.0,215558,0,1.0,1.0,26.0,0,1
1480,0.0136,0.8,5.0,5,0,5.0,1.0,4.0,0,1
1481,0.0013125,0.75,16.0,2,0,16.0,1.0,12.0,0,1
1482,2.288190476190476,0.4761904761904761,21.0,2884,0,1.0,1.0,10.0,0,1
1483,0.2012938596491228,0.4035087719298245,114.0,1377,0,1.0,1.0,46.0,0,1
1484,1.9924126074498567,0.1833810888252149,349.0,41722,0,2.0,1.0,64.0,0,1
1485,4.704870689655172,0.4137931034482758,58.0,16373,0,1.0,1.0,24.0,0,1
1486,1.8773933333333332,0.0766666666666666,300.0,33794,0,1.0,1.0,23.0,0,1
1487,10.858648648648648,0.3783783783783784,37.0,24107,0,1.0,1.0,14.0,0,1
1488,0.6396583143507972,0.1389521640091116,439.0,16849,0,2.0,1.0,61.0,0,1
1489,6.58005,0.34,100.0,39481,0,1.0,1.0,34.0,0,1
1490,12.494555555555555,0.5555555555555556,9.0,6748,0,1.0,1.0,5.0,0,1
1491,0.003,0.8181818181818182,11.0,2,0,11.0,1.0,9.0,0,1
1492,0.3752452471482889,0.0874524714828897,526.0,11843,0,2.0,1.0,46.0,0,1
1493,0.0124166666666666,0.75,12.0,9,0,3.0,1.0,9.0,0,1
1494,0.0001283783783783,0.0067567567567567,148.0,2,0,118.0,1.0,1.0,0,1
1495,1.414111111111111,0.5185185185185185,27.0,2291,2,1.0,1.0,14.0,0,1
1496,2.43075,1.0,4.0,584,2,1.0,1.0,4.0,0,1
1497,0.0078,0.6,5.0,3,0,5.0,1.0,3.0,0,1
1498,34.37658823529412,0.5686274509803921,51.0,105193,0,1.0,1.0,29.0,0,1
1499,0.1211948051948052,0.4935064935064935,77.0,560,0,2.0,1.0,38.0,0,1
1500,1.7299795918367349,0.2448979591836734,49.0,5087,0,1.0,1.0,12.0,0,1
1501,1.427125,0.75,8.0,686,0,1.0,1.0,6.0,0,1
1502,0.6714230769230769,0.3846153846153846,13.0,524,0,1.0,1.0,5.0,0,1
1503,1.07934765625,0.2578125,128.0,8290,0,2.0,1.0,33.0,0,1
1504,0.029,1.0,7.0,13,0,1.0,1.0,7.0,0,1
1505,0.0033125,0.1875,2.6666666666666665,4,0,8.0,6.0,3.0,0,1
1506,82.094625,0.875,8.0,39406,0,1.0,1.0,7.0,0,1
1507,0.0093333333333333,1.0,3.0,2,0,1.0,1.0,3.0,0,1
1508,0.11,0.8888888888888888,9.0,60,0,1.0,1.0,8.0,0,1
1509,4.192399999999999,0.8,5.0,1258,2,1.0,1.0,4.0,0,1
1510,7.567365853658536,0.2682926829268293,82.0,37232,0,1.0,1.0,22.0,0,1
1511,7.596543689320389,0.3106796116504854,103.0,46947,0,1.0,1.0,32.0,0,1
1512,27.603901960784317,0.4509803921568627,51.0,84468,0,2.0,1.0,23.0,0,1
1513,28.6176875,0.475,40.0,68683,0,2.0,1.0,19.0,0,1
1514,3.867569444444445,0.4861111111111111,72.0,16708,0,1.0,1.0,35.0,0,1
1515,1.5375,0.75,4.0,369,0,1.0,1.0,3.0,0,1
1516,9.482666666666669,0.5185185185185185,27.0,15362,0,1.0,1.0,14.0,0,1
1517,4.263752192982456,0.1052631578947368,228.0,58329,0,1.0,1.0,24.0,0,1
1518,0.1999395900755124,0.052858683926645,927.0,11121,0,2.0,1.0,49.0,0,1
1519,0.6108888888888889,0.7777777777777778,9.0,330,0,1.0,1.0,7.0,0,1
1520,0.2244183673469387,0.3877551020408163,12.25,660,0,4.0,4.0,19.0,0,1
1521,7.916142857142857,0.5714285714285714,7.0,3325,0,1.0,1.0,4.0,0,1
1522,3.704069767441861,0.6046511627906976,43.0,9557,0,1.0,1.0,26.0,0,1
1523,5.987758620689655,0.3448275862068966,87.0,31257,0,1.0,1.0,30.0,0,1
1524,0.8203103448275861,0.5172413793103449,29.0,1428,0,1.0,1.0,15.0,0,1
1525,0.6077272727272728,0.8181818181818182,11.0,402,0,1.0,1.0,9.0,0,1
1526,35.135586956521735,0.8260869565217391,23.0,48488,0,2.0,1.0,19.0,0,1
1527,1.351038961038961,0.3506493506493506,77.0,6242,0,2.0,1.0,27.0,0,1
1528,5.50018,0.22,100.0,33002,0,1.0,1.0,22.0,0,1
1529,13.302764705882351,0.6470588235294118,17.0,13569,0,2.0,1.0,11.0,0,1
1530,1.6873125,0.625,16.0,1620,0,1.0,1.0,10.0,0,1
1531,0.0030625,0.75,8.0,2,0,8.0,1.0,6.0,0,1
1532,0.5556153846153846,0.0894454382826475,559.0,18636,0,2.0,1.0,50.0,0,1
1533,8.101037037037038,0.6296296296296297,27.0,13124,0,1.0,1.0,17.0,0,1
1534,2.7475094339622643,0.4528301886792453,53.0,8738,0,1.0,1.0,24.0,0,1
1535,10.092358974358977,0.3504273504273504,117.0,70849,0,1.0,1.0,41.0,0,1
1536,0.0725038461538461,0.1038461538461538,260.0,1132,0,2.0,1.0,27.0,0,1
1537,19.603924528301885,0.2547169811320754,106.0,124681,0,1.0,1.0,27.0,0,1
1538,0.9487702127659576,0.1872340425531914,235.0,13378,0,2.0,1.0,44.0,0,1
1539,2.151831081081081,0.2837837837837837,148.0,19109,0,2.0,1.0,42.0,0,1
1540,2.69925,1.0,4.0,648,0,1.0,1.0,4.0,0,1
1541,10.856041666666666,0.5833333333333334,24.0,15633,0,1.0,1.0,14.0,0,1
1542,0.9213804537521816,0.0890052356020942,573.0,31678,0,1.0,1.0,51.0,0,1
1543,0.000115107913669,0.1079136690647482,139.0,1,0,135.0,1.0,15.0,0,1
1544,40.6932,0.1777777777777777,45.0,109872,0,1.0,1.0,8.0,0,1
1545,66.45022222222222,0.4444444444444444,9.0,35884,0,1.0,1.0,4.0,0,1
1546,1.5542142857142858,0.4285714285714285,14.0,1306,0,1.0,1.0,6.0,0,1
1547,3.0724898785425103,0.0809716599190283,247.0,45535,0,1.0,1.0,20.0,0,1
1548,0.1319090909090909,0.8181818181818182,5.5,88,0,2.0,2.0,9.0,0,1
1549,3.215434083601286e-05,0.0396570203644158,103.66666666666669,2,0,933.0,9.0,37.0,0,1
1550,0.0543333333333333,1.0,3.0,10,0,1.0,1.0,3.0,0,1
1551,0.0306666666666666,1.0,3.0,6,0,1.0,1.0,3.0,0,1
1552,0.0688181818181818,0.6363636363636364,11.0,46,0,1.0,1.0,7.0,0,1
1553,5.803824675324675,0.1012987012987013,385.0,134069,0,1.0,1.0,39.0,0,1
1554,21.39583544303797,0.189873417721519,79.0,101417,0,1.0,1.0,15.0,0,1
1555,0.03,0.5,1.0,4,0,2.0,2.0,1.0,0,1
1556,0.1010833333333333,0.8333333333333334,12.0,73,0,1.0,1.0,10.0,0,1
1557,0.2330384615384615,0.6923076923076923,13.0,182,0,1.0,1.0,9.0,0,1
1558,2.309251670378619,0.2115812917594654,449.0,62212,0,2.0,1.0,95.0,0,1
1559,0.1248888888888888,0.7777777777777778,9.0,68,0,1.0,1.0,7.0,0,1
1560,3.326,0.5555555555555556,9.0,1797,0,1.0,1.0,5.0,0,1
1561,1.8834285714285712,0.5714285714285714,7.0,792,0,1.0,1.0,4.0,0,1
1562,3.111,0.8,5.0,934,0,1.0,1.0,4.0,0,1
1563,259.6861666666667,0.6666666666666666,6.0,93488,0,1.0,1.0,4.0,0,1
1564,1.6870897435897436,0.5897435897435898,39.0,3948,0,1.0,1.0,23.0,0,1
1565,0.124875,0.875,8.0,60,0,1.0,1.0,7.0,0,1
1566,5.480255319148936,0.3191489361702128,47.0,15455,0,1.0,1.0,15.0,0,1
1567,2.19725,0.5,6.0,792,0,4.0,1.0,3.0,0,1
1568,2.2220087719298243,0.2631578947368421,114.0,15199,2,1.0,1.0,30.0,0,1
1569,2.068,1.0,3.0,373,0,1.0,1.0,3.0,0,1
1570,2.030666666666667,1.0,3.0,366,0,1.0,1.0,3.0,0,1
1571,0.356,0.6923076923076923,13.0,278,0,2.0,1.0,9.0,0,1
1572,0.3113999999999999,0.8,5.0,94,0,1.0,1.0,4.0,0,1
1573,4.07416,0.56,25.0,6112,0,1.0,1.0,14.0,0,1
1574,12.192543859649122,0.4736842105263157,57.0,41699,0,1.0,1.0,27.0,0,1
1575,21.977432432432437,0.0945945945945946,9.25,97580,0,33.0,8.0,7.0,0,1
1576,2.823,1.0,4.0,678,0,1.0,1.0,4.0,0,1
1577,0.02,1.0,2.0,3,2,1.0,1.0,2.0,0,1
1578,0.1005,0.5625,32.0,193,0,1.0,1.0,18.0,0,1
1579,0.1240909090909091,0.8181818181818182,11.0,82,0,1.0,1.0,9.0,0,1
1580,145.57019047619048,0.6190476190476191,21.0,183419,0,1.0,1.0,13.0,0,1
1581,31.837090909090907,0.7272727272727273,11.0,21013,0,1.0,1.0,8.0,0,1
1582,1.395704918032787,0.2295081967213114,61.0,5109,0,1.0,1.0,14.0,0,1
1583,10.31018,0.18,200.0,123723,2,1.0,1.0,36.0,0,1
1584,1.926060606060606,0.3939393939393939,66.0,7628,0,1.0,1.0,26.0,0,1
1585,0.3407269662921348,0.1325842696629213,445.0,9098,0,5.0,1.0,59.0,0,1
1586,11.582,1.0,3.0,2085,0,1.0,1.0,3.0,0,1
1587,0.1306999999999999,0.9,10.0,79,0,1.0,1.0,9.0,0,1
1588,0.0195,1.0,2.0,3,2,1.0,1.0,2.0,0,1
1589,5.573384615384615,0.3076923076923077,52.0,17389,0,1.0,1.0,16.0,0,1
1590,0.0020057361376673,0.0554493307839388,26.15,63,0,59.0,20.0,29.0,0,1
1591,361.16266666666667,1.0,3.0,65010,0,1.0,1.0,3.0,0,1
1592,35.69925,1.0,4.0,8568,0,1.0,1.0,4.0,0,1
1593,3.7788333333333335,0.6111111111111112,18.0,4082,0,1.0,1.0,11.0,0,1
1594,10.434524324324324,0.2918918918918919,185.0,115824,0,1.0,1.0,54.0,0,1
1595,1.582784090909091,0.2863636363636364,220.0,20893,0,1.0,1.0,63.0,0,1
1596,0.74925,0.75,4.0,180,0,2.0,1.0,3.0,0,1
1597,2.3171500000000003,0.65,20.0,2781,0,1.0,1.0,13.0,0,1
1598,2.3680576923076924,0.4423076923076923,52.0,7389,2,1.0,1.0,23.0,0,1
1599,121.9338,0.7,10.0,73161,0,1.0,1.0,7.0,0,1
1600,1.2563079470198677,0.271523178807947,151.0,11383,0,2.0,1.0,41.0,0,1
1601,0.9471355932203388,0.4406779661016949,59.0,3353,2,1.0,1.0,26.0,0,1
1602,0.01325,0.5,2.0,2,0,2.0,1.0,1.0,0,1
1603,391.99175,1.0,4.0,94079,0,1.0,1.0,4.0,0,1
1604,0.008625,1.0,8.0,5,0,3.0,1.0,8.0,0,1
1605,3.507658450704225,0.2112676056338028,284.0,59771,0,1.0,1.0,60.0,0,1
1606,21.11725,1.0,4.0,5069,0,1.0,1.0,4.0,0,1
1607,1.7589607843137256,0.3137254901960784,51.0,5383,0,1.0,1.0,16.0,0,1
1608,2.27625,0.25,4.0,547,0,1.0,1.0,1.0,0,1
1609,13.1978125,0.234375,64.0,50680,0,1.0,1.0,15.0,0,1
1610,1.421048275862069,0.128735632183908,435.0,37090,0,2.0,1.0,56.0,0,1
1611,0.8329634146341464,0.8048780487804879,41.0,2050,0,1.0,1.0,33.0,0,1
1612,0.0854,0.7,10.0,52,0,1.0,1.0,7.0,0,1
1613,1.2894036144578314,0.2289156626506024,83.0,6422,2,2.0,1.0,19.0,0,1
1614,0.0275,1.0,2.0,4,0,1.0,1.0,2.0,0,1
1615,2.671491525423729,0.4915254237288136,59.0,9458,0,1.0,1.0,29.0,0,1
1616,3.1684475806451613,0.2258064516129032,124.0,23574,0,1.0,1.0,28.0,0,1
1617,3.993613636363636,0.5454545454545454,44.0,10544,0,1.0,1.0,24.0,0,1
1618,0.0866666666666666,1.0,3.0,16,0,1.0,1.0,3.0,0,1
1619,16.66825,0.5,4.0,4001,0,2.0,1.0,2.0,0,1
1620,4.142882352941177,0.3823529411764705,34.0,8452,0,1.0,1.0,13.0,0,1
1621,1.4337961373390558,0.2660944206008583,233.0,20045,0,1.0,1.0,62.0,0,1
1622,1.567013274336283,0.2743362831858407,226.0,21249,0,1.0,1.0,62.0,0,1
1623,3.298666666666666,1.0,6.0,1188,0,1.0,1.0,6.0,0,1
1624,11.67825,0.6,20.0,14014,0,1.0,1.0,12.0,0,1
1625,0.3381471428571428,0.0178571428571428,1400.0,28405,0,1.0,1.0,25.0,0,1
1626,10.995333333333337,0.8333333333333334,6.0,3959,0,2.0,1.0,5.0,0,1
1627,1.765114864864865,0.2432432432432432,148.0,15675,0,1.0,1.0,36.0,0,1
1628,0.21006,0.76,25.0,316,0,1.0,1.0,19.0,0,1
1629,0.0744545454545454,0.8181818181818182,11.0,50,0,1.0,1.0,9.0,0,1
1630,3.310375,0.875,8.0,1589,0,1.0,1.0,7.0,0,1
1631,6.8264801980198015,0.2772277227722772,202.0,82737,0,2.0,1.0,56.0,0,1
1632,2.1648105263157893,0.2210526315789473,190.0,24679,0,1.0,1.0,42.0,0,1
1633,2.006136563876652,0.1497797356828193,454.0,54648,0,2.0,1.0,68.0,0,1
1634,1.499655172413793,0.4137931034482758,29.0,2610,0,1.0,1.0,12.0,0,1
1635,0.0235,1.0,2.0,3,0,1.0,1.0,2.0,0,1
1636,2.065948347107438,0.1735537190082644,242.0,29998,0,1.0,1.0,42.0,0,1
1637,2.849806722689076,0.2857142857142857,119.0,20348,0,1.0,1.0,34.0,0,1
1638,0.0073333333333333,1.0,3.0,2,0,3.0,1.0,3.0,0,1
1639,0.001375,0.3928571428571428,28.0,3,0,10.0,1.0,11.0,0,1
1640,11.535666666666666,0.25,12.0,8306,0,1.0,1.0,3.0,0,1
1641,0.00325,0.25,2.0,3,0,6.0,6.0,3.0,0,1
1642,1.4507272727272726,0.4545454545454545,11.0,958,0,1.0,1.0,5.0,0,1
1643,0.0511,0.8,10.0,31,0,1.0,1.0,8.0,0,1
1644,4.0122125,0.2875,80.0,19259,0,1.0,1.0,23.0,0,1
1645,7.074909090909091,0.3636363636363636,11.0,4670,0,1.0,1.0,4.0,0,1
1646,0.3859597156398104,0.0414691943127962,844.0,19545,0,1.0,1.0,35.0,0,1
1647,7.669334355828221,0.3803680981595092,163.0,75007,0,1.0,1.0,62.0,0,1
1648,0.6976521739130435,0.6086956521739131,23.0,963,0,1.0,1.0,14.0,0,1
1649,0.1476089866156787,0.0401529636711281,2092.0,18528,0,5.0,1.0,84.0,0,1
1650,2.6298440860215053,0.2258064516129032,186.0,29350,2,1.0,1.0,42.0,0,1
1651,0.8251923076923078,0.6538461538461539,26.0,1288,0,1.0,1.0,17.0,0,1
1652,1.5005068493150684,0.410958904109589,73.0,6573,0,1.0,1.0,30.0,0,1
1653,2.304551724137931,0.3448275862068966,87.0,12030,0,1.0,1.0,30.0,0,1
1654,4.704642857142857,0.3809523809523809,42.0,11856,0,1.0,1.0,16.0,0,1
1655,1.734988,0.32,125.0,13013,0,2.0,1.0,40.0,0,1
1656,0.0683,0.95,20.0,82,0,1.0,1.0,19.0,0,1
1657,0.7766111111111111,0.6111111111111112,18.0,839,0,1.0,1.0,11.0,0,1
1658,0.0016,0.8,10.0,1,0,3.0,1.0,8.0,0,1
1659,16.264954545454547,0.7727272727272727,22.0,21470,0,1.0,1.0,17.0,0,1
1660,30.520517241379316,0.2241379310344827,58.0,106212,0,1.0,1.0,13.0,0,1
1661,0.713,0.625,8.0,343,0,1.0,1.0,5.0,0,1
1662,5.637302521008404,0.2689075630252101,119.0,40251,2,1.0,1.0,32.0,0,1
1663,0.0046666666666666,0.7777777777777778,9.0,3,0,9.0,1.0,7.0,0,1
1664,1.8200573770491804,0.5573770491803278,61.0,6662,0,1.0,1.0,34.0,0,1
1665,0.9268333333333334,0.3045977011494253,174.0,9677,0,2.0,1.0,53.0,0,1
1666,0.9669552238805972,0.1828358208955224,268.0,15549,0,1.0,1.0,49.0,0,1
1667,0.0001752577319587,0.0103092783505154,97.0,2,0,90.0,1.0,1.0,0,1
1668,4.355333333333333,0.5555555555555556,9.0,2352,0,1.0,1.0,5.0,0,1
1669,3.498333333333333,1.0,3.0,630,0,1.0,1.0,3.0,0,1
1670,50.385714285714286,0.5238095238095238,21.0,63486,0,1.0,1.0,11.0,0,1
1671,5.319971014492754,0.5362318840579711,69.0,22025,0,2.0,1.0,37.0,0,1
1672,0.4648166666666666,0.5166666666666667,60.0,1674,0,1.0,1.0,31.0,0,1
1673,4.649113043478261,0.3130434782608696,115.0,32079,0,1.0,1.0,36.0,0,1
1674,3.8192894736842105,0.3684210526315789,38.0,8708,0,1.0,1.0,14.0,0,1
1675,10.1074,0.2,5.0,3033,0,1.0,1.0,1.0,0,1
1676,0.0001068376068376,0.0769230769230769,2.5161290322580645,2,0,216.0,93.0,18.0,0,1
1677,25.10155,0.4,10.0,15061,0,1.0,1.0,4.0,0,1
1678,6.526083333333333,0.8333333333333334,12.0,4699,0,1.0,1.0,10.0,0,1
1679,0.05325,0.5,2.0,7,0,2.0,1.0,1.0,0,1
1680,0.9921497584541062,0.2608695652173913,207.0,12323,0,2.0,1.0,54.0,0,1
1681,0.4348399999999999,0.16,25.0,653,0,1.0,1.0,4.0,0,1
1682,0.383,1.0,3.0,69,0,1.0,1.0,3.0,0,1
1683,1.2925,0.8,10.0,776,0,1.0,1.0,8.0,0,1
1684,3.0933984962406016,0.2180451127819548,133.0,24686,0,1.0,1.0,29.0,0,1
1685,0.4113157894736842,0.7368421052631579,19.0,469,0,1.0,1.0,14.0,0,1
1686,3.7266875,0.4375,64.0,14311,0,3.0,1.0,28.0,0,1
1687,1.359702631578947,0.2263157894736842,190.0,15501,0,2.0,1.0,43.0,0,1
1688,42.35925,0.5,4.0,10167,0,1.0,1.0,2.0,0,1
1689,1.0792272727272727,0.5,22.0,1425,0,1.0,1.0,11.0,0,1
1690,0.2609666666666666,0.6,15.0,235,0,2.0,1.0,9.0,0,1
1691,0.9362203389830508,0.2457627118644068,118.0,6629,0,1.0,1.0,29.0,0,1
1692,27.529243055555558,0.3611111111111111,72.0,118927,0,2.0,1.0,26.0,0,1
1693,0.7338027210884355,0.0544217687074829,588.0,25889,0,1.0,1.0,32.0,0,1
1694,1.207244949494949,0.1767676767676767,198.0,14343,0,1.0,1.0,35.0,0,1
1695,1.283992816091954,0.0689655172413793,348.0,26810,0,1.0,1.0,24.0,0,1
1696,15.868280487804878,0.0926829268292682,205.0,195180,0,1.0,1.0,19.0,0,1
1697,28.944333333333333,0.6666666666666666,6.0,10420,0,1.0,1.0,4.0,0,1
1698,0.795375,0.75,8.0,382,0,1.0,1.0,6.0,0,1
1699,2.113238095238096,0.5714285714285714,21.0,2663,0,1.0,1.0,12.0,0,1
1700,3.831493670886076,0.2531645569620253,79.0,18162,0,1.0,1.0,20.0,0,1
1701,0.6230833333333333,0.8333333333333334,12.0,449,0,1.0,1.0,10.0,0,1
1702,3.94145652173913,0.3478260869565217,46.0,10879,2,1.0,1.0,16.0,0,1
1703,2.939225806451613,0.4516129032258064,93.0,16401,0,1.0,1.0,42.0,0,1
1704,0.5746567164179105,0.3283582089552239,67.0,2311,0,2.0,1.0,22.0,0,1
1705,54.08732558139535,0.3953488372093023,43.0,139546,0,1.0,1.0,17.0,0,1
1706,0.09325,0.75,16.0,90,0,1.0,1.0,12.0,0,1
1707,7.12,0.6551724137931034,29.0,12389,0,2.0,1.0,19.0,0,1
1708,1.8664444444444444,0.5,18.0,2016,0,1.0,1.0,9.0,0,1
1709,1.5181666666666669,0.8333333333333334,6.0,547,0,1.0,1.0,5.0,0,1
1710,98.92966666666668,0.6666666666666666,3.0,17808,0,1.0,1.0,2.0,0,1
1711,0.0017,0.35,20.0,3,0,20.0,1.0,7.0,0,1
1712,0.3372,0.8,5.0,102,0,1.0,1.0,4.0,0,1
1713,21.971066666666665,0.2,15.0,19774,0,1.0,1.0,3.0,0,1
1714,10.698624,0.2,125.0,80240,0,1.0,1.0,25.0,0,1
1715,1.973363636363636,0.9090909090909092,11.0,1303,0,1.0,1.0,10.0,0,1
1716,3.318035714285714,0.4107142857142857,56.0,11149,0,1.0,1.0,23.0,0,1
1717,0.0001578947368421,0.0526315789473684,38.0,1,0,38.0,1.0,2.0,0,1
1718,0.782,0.8888888888888888,9.0,423,0,1.0,1.0,8.0,0,1
1719,4.820076023391812,0.2163742690058479,171.0,49454,0,2.0,1.0,37.0,0,1
1720,15.70929411764706,0.7058823529411765,17.0,16024,0,1.0,1.0,12.0,0,1
1721,10.33715873015873,0.4285714285714285,63.0,39075,0,2.0,1.0,27.0,0,1
1722,41.00302083333334,0.625,24.0,59045,0,2.0,1.0,15.0,0,1
1723,0.0018571428571428,0.8571428571428571,7.0,1,0,7.0,1.0,6.0,0,1
1724,58.7712,1.0,5.0,17632,0,1.0,1.0,5.0,0,1
1725,1.2762071428571429,0.3571428571428571,140.0,10721,0,3.0,1.0,50.0,0,1
1726,1.4711363636363637,0.7272727272727273,11.0,971,0,2.0,1.0,8.0,0,1
1727,0.0004324324324324,0.027027027027027,37.0,1,0,35.0,1.0,1.0,0,1
1728,1.3691052631578948,0.631578947368421,19.0,1561,0,1.0,1.0,12.0,0,1
1729,4.019278350515464,0.1752577319587628,97.0,23393,0,1.0,1.0,17.0,0,1
1730,4.558071428571428,0.6857142857142857,35.0,9572,0,2.0,1.0,24.0,0,1
1731,0.5281991525423728,0.1822033898305084,236.0,7480,0,5.0,1.0,43.0,0,1
1732,24.166400000000003,0.4666666666666667,15.0,21750,0,1.0,1.0,7.0,0,1
1733,2.4876666666666667,1.0,3.0,448,0,1.0,1.0,3.0,0,1
1734,297.6823333333333,0.8333333333333334,6.0,107166,2,1.0,1.0,5.0,0,1
